id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2779,España,,F,Chan Chan,La Libertad,2025-09-15,9,,Bus
V2780,Perú,,O,Valle del Colca,Arequipa,NA,10,,Barco
V2781,Ecuador,,,Lago Titicaca,Puno,NA,,2739.46,NA
V2782,Perú,28,,Lago Titicaca,Puno,2025-06-10,,,Tren
V2783,Colombia,66,M,Huacachina,Ica,,,,Tren
V2784,Brasil,,M,Miraflores,Lima,,,4790.59,Auto
V2785,Perú,73,O,Cusco Ciudad,Cusco,NA,10,,Auto
V2786,México,,,Cusco Ciudad,Cusco,2024-11-21,,3383.88,NA
V2787,Chile,,,Iquitos,Loreto,2024-03-05,,2331.78,Auto
V2788,Chile,,M,Cusco Ciudad,Cusco,2025-11-30,,4141.81,NA
V2789,Ecuador,,,Lago Titicaca,Puno,2025-01-09,,3093.81,
V2790,Chile,,F,Cusco Ciudad,Cusco,NA,,2504.75,Auto
V2791,Perú,74,M,Valle del Colca,Arequipa,2024-10-24,14,,
V2792,Ecuador,,,Valle del Colca,Arequipa,,,1589.03,Avión
V2793,Perú,23,M,Huacachina,Ica,2025-08-01,,,Auto
V2794,Argentina,,,Lago Titicaca,Puno,NA,,1367.91,Auto
V2795,Chile,,M,Machu Picchu,Cusco,,12,4409.06,Auto
V2796,Perú,32,F,Huacachina,Ica,,13,858.91,Barco
V2797,México,,M,Lago Titicaca,Puno,,11,1560.19,Barco
V2798,Chile,,,Miraflores,Lima,,9,,Barco
V2799,Ecuador,,F,Centro Histórico,Lima,,,3571.9,Auto
V2800,Perú,,O,Miraflores,Lima,2024-09-05,,4625.25,NA
V2801,USA,,,Centro Histórico,Lima,2025-01-03,14,3824.27,Barco
V2802,Chile,70,F,Centro Histórico,Lima,NA,,3871.64,NA
V2803,USA,,,Lago Titicaca,Puno,2025-05-24,,,NA
V2804,México,15,M,Chan Chan,La Libertad,,7,,NA
V2805,Brasil,48,M,Machu Picchu,Cusco,,8,943.58,Avión
V2806,Perú,22,M,Centro Histórico,Lima,2025-06-08,11,4015.53,NA
V2807,España,,,Huacachina,Ica,2025-07-20,,1834.21,NA
V2808,Brasil,70,O,Iquitos,Loreto,,1,1116.27,
V2809,Perú,,F,Huacachina,Ica,,11,,Auto
V2810,Brasil,60,,Valle del Colca,Arequipa,2024-01-11,7,3274.58,Auto
V2811,Perú,,O,Huacachina,Ica,,,1400.6,NA
V2812,Perú,,O,Huacachina,Ica,,,,NA
V2813,Colombia,,M,Iquitos,Loreto,2024-02-26,,1664.45,
V2814,Perú,75,,Centro Histórico,Lima,2024-02-01,,4635.73,Avión
V2815,Perú,,M,Huacachina,Ica,NA,,3581.97,Bus
V2816,Brasil,,,Iquitos,Loreto,2024-01-20,4,,Avión
V2817,Perú,48,,Lago Titicaca,Puno,NA,,2307.79,Barco
V2818,Brasil,60,,Valle del Colca,Arequipa,NA,4,2070.13,Bus
V2819,México,,,Chan Chan,La Libertad,,,,Avión
V2820,Chile,,,Valle del Colca,Arequipa,,7,2823.11,Tren
V2821,Ecuador,,M,Lago Titicaca,Puno,2024-04-22,4,3699.46,
V2822,Brasil,,,Iquitos,Loreto,,,3510.58,
V2823,Colombia,48,F,Iquitos,Loreto,NA,,1404.76,
V2824,Colombia,71,,Chan Chan,La Libertad,,8,428.98,Tren
V2825,Francia,60,,Huacachina,Ica,2025-10-13,5,,Barco
V2826,Perú,,,Iquitos,Loreto,NA,12,,Tren
V2827,Colombia,,M,Chan Chan,La Libertad,2025-11-23,,4814.24,Tren
V2828,Brasil,58,F,Iquitos,Loreto,NA,,,
V2829,Perú,43,O,Huacachina,Ica,NA,,4251.35,
V2830,Chile,27,,Lago Titicaca,Puno,,,2380.23,Avión
V2831,Brasil,,M,Iquitos,Loreto,,,2214.48,Bus
V2832,México,,,Machu Picchu,Cusco,NA,,,Auto
V2833,Argentina,37,F,Centro Histórico,Lima,NA,,,Bus
V2834,Perú,,,Iquitos,Loreto,2025-08-11,8,2665.65,
V2835,Ecuador,,,Huacachina,Ica,NA,4,197.96,NA
V2836,Colombia,,O,Huacachina,Ica,2024-12-27,11,262.34,Barco
V2837,Perú,54,F,Chan Chan,La Libertad,NA,,,
V2838,Perú,,M,Iquitos,Loreto,,4,,Auto
V2839,Ecuador,,O,Huacachina,Ica,NA,8,,Auto
V2840,USA,,M,Miraflores,Lima,,,,
V2841,Francia,,,Miraflores,Lima,,,4032.07,Tren
V2842,Chile,,F,Centro Histórico,Lima,2024-04-01,,,Bus
V2843,Perú,,O,Iquitos,Loreto,2024-01-18,,3219.85,Bus
V2844,España,23,,Lago Titicaca,Puno,,,3976.03,Avión
V2845,Argentina,74,,Valle del Colca,Arequipa,,,,
V2846,Perú,,M,Chan Chan,La Libertad,NA,,1201.16,Bus
V2847,Colombia,,F,Valle del Colca,Arequipa,,,,Barco
V2848,Alemania,,F,Chan Chan,La Libertad,2025-02-10,,2207.34,Auto
V2849,Perú,67,,Valle del Colca,Arequipa,NA,,,Avión
V2850,Ecuador,73,,Valle del Colca,Arequipa,2024-06-17,,2333.32,Barco
V2851,Ecuador,57,,Chan Chan,La Libertad,2025-08-07,6,3232.26,Auto
V2852,Alemania,28,F,Valle del Colca,Arequipa,,4,,Tren
V2853,Chile,43,M,Iquitos,Loreto,2025-07-25,,2686.57,
V2854,Colombia,,F,Huacachina,Ica,NA,12,3690.96,Auto
V2855,Perú,,,Chan Chan,La Libertad,2024-10-29,7,,NA
V2856,Perú,,M,Huacachina,Ica,,,322.2,NA
V2857,Perú,35,F,Lago Titicaca,Puno,NA,5,,Avión
V2858,España,,F,Miraflores,Lima,2024-01-04,5,2283.57,Bus
V2859,Argentina,,O,Valle del Colca,Arequipa,NA,2,,Auto
V2860,Perú,62,F,Lago Titicaca,Puno,,1,,Auto
V2861,Bolivia,,,Valle del Colca,Arequipa,2024-05-17,,,Auto
V2862,Colombia,,F,Valle del Colca,Arequipa,2025-08-28,9,,
V2863,Alemania,,M,Iquitos,Loreto,2024-04-05,1,,Barco
V2864,Argentina,,,Chan Chan,La Libertad,2025-05-24,11,,Auto
V2865,USA,,O,Centro Histórico,Lima,2024-04-04,6,,Avión
V2866,Brasil,,F,Lago Titicaca,Puno,,6,3383.54,Bus
V2867,Colombia,,O,Chan Chan,La Libertad,,,,Auto
V2868,México,,,Chan Chan,La Libertad,2025-03-23,14,476.27,
V2869,México,40,,Centro Histórico,Lima,NA,1,,Avión
V2870,Perú,45,M,Cusco Ciudad,Cusco,2025-12-22,,,Avión
V2871,Perú,47,M,Machu Picchu,Cusco,,3,,Auto
V2872,España,,,Cusco Ciudad,Cusco,,9,,Auto
V2873,México,,O,Chan Chan,La Libertad,NA,,,
V2874,Alemania,,,Valle del Colca,Arequipa,2025-03-20,,,Bus
V2875,Ecuador,,M,Machu Picchu,Cusco,2024-10-25,,,
V2875,Ecuador,,M,Machu Picchu,Cusco,2024-10-25,,,
V2876,Colombia,62,M,Valle del Colca,Arequipa,2024-02-14,,3742.11,Auto
V2877,Perú,,F,Miraflores,Lima,,,,Tren
V2878,Perú,,,Lago Titicaca,Puno,NA,13,4661.52,Avión
V2879,Colombia,,F,Lago Titicaca,Puno,NA,1,,Bus
V2880,Chile,39,M,Chan Chan,La Libertad,,,314.43,Bus
V2881,México,,F,Lago Titicaca,Puno,NA,3,154.96,NA
V2882,México,,O,Valle del Colca,Arequipa,2024-09-14,,1966.49,Barco
V2883,Chile,,M,Huacachina,Ica,2024-04-26,,,Auto
V2884,USA,,O,Huacachina,Ica,NA,14,,Bus
V2885,Argentina,,M,Valle del Colca,Arequipa,2025-08-06,,,Bus
V2886,Colombia,30,,Huacachina,Ica,2024-06-10,9,271.73,Barco
V2887,Perú,16,,Centro Histórico,Lima,NA,,679.13,Barco
V2888,USA,63,,Lago Titicaca,Puno,NA,,,Barco
V2889,México,20,F,Chan Chan,La Libertad,,,1160.18,Barco
V2890,Colombia,39,F,Lago Titicaca,Puno,NA,,,Barco
V2891,Perú,,O,Valle del Colca,Arequipa,2024-01-13,12,4014.27,Bus
V2892,Perú,67,O,Valle del Colca,Arequipa,2025-04-07,7,,Auto
V2893,México,,M,Miraflores,Lima,NA,,430.37,Bus
V2894,Perú,,M,Chan Chan,La Libertad,,7,1067.97,
V2895,Chile,32,F,Iquitos,Loreto,2025-10-29,,1591.44,
V2896,México,,F,Iquitos,Loreto,2024-02-08,,3558.11,Avión
V2897,Perú,35,M,Iquitos,Loreto,NA,8,,NA
V2898,USA,,M,Lago Titicaca,Puno,2025-05-01,,,Auto
V2899,México,,F,Iquitos,Loreto,2025-03-22,6,,Tren
V2900,Brasil,61,,Miraflores,Lima,,,,Tren
V2901,Colombia,,,Iquitos,Loreto,,,,Auto
V2902,Perú,,M,Lago Titicaca,Puno,2024-07-01,1,2113.89,
V2903,Perú,,,Chan Chan,La Libertad,,1,989.61,Barco
V2904,Perú,,,Cusco Ciudad,Cusco,NA,12,,NA
V2905,Ecuador,,F,Miraflores,Lima,2025-05-19,4,,Barco
V2906,Perú,24,F,Iquitos,Loreto,,4,4932.41,NA
V2907,USA,,,Machu Picchu,Cusco,2025-10-03,12,2879.23,Tren
V2908,Chile,,M,Machu Picchu,Cusco,2024-03-06,,,Bus
V2909,Perú,,O,Cusco Ciudad,Cusco,2024-07-25,5,4001.01,NA
V2910,Francia,,O,Chan Chan,La Libertad,2025-09-19,,2913.45,Avión
V2911,Francia,,O,Valle del Colca,Arequipa,NA,5,4220.36,Tren
V2912,Perú,,M,Valle del Colca,Arequipa,,,,
V2913,Perú,19,,Cusco Ciudad,Cusco,,,1095.3,Bus
V2914,Perú,,O,Huacachina,Ica,,,4151.16,Tren
V2915,Perú,,F,Huacachina,Ica,NA,,,Auto
V2916,Francia,,F,Lago Titicaca,Puno,,,,Auto
V2917,Argentina,,,Huacachina,Ica,2025-01-04,,,
V2918,México,39,F,Iquitos,Loreto,2024-12-20,,,Bus
V2919,Perú,,O,Lago Titicaca,Puno,NA,,1348.8,Auto
V2920,Perú,,O,Lago Titicaca,Puno,2025-08-02,,3363.06,Barco
V2921,Perú,,,Huacachina,Ica,NA,,,Barco
V2922,Perú,,M,Huacachina,Ica,,13,,Bus
V2923,México,51,F,Chan Chan,La Libertad,,1,2737.42,Avión
V2924,Colombia,68,,Centro Histórico,Lima,2024-01-04,4,397.44,NA
V2925,Perú,,O,Miraflores,Lima,,9,4944.35,
V2926,Argentina,,,Chan Chan,La Libertad,2025-08-15,7,4590.9,Barco
V2927,México,37,O,Chan Chan,La Libertad,NA,3,2897.5,Tren
V2928,Perú,,F,Iquitos,Loreto,NA,10,,Auto
V2929,Francia,,F,Chan Chan,La Libertad,2024-02-13,,,Auto
V2930,México,,F,Huacachina,Ica,2024-09-26,,,Barco
V2931,Perú,23,M,Lago Titicaca,Puno,NA,3,130.48,Bus
V2932,Brasil,55,M,Lago Titicaca,Puno,,9,1059.08,Avión
V2933,Perú,,,Lago Titicaca,Puno,2024-03-28,13,4904.53,Avión
V2934,Chile,15,F,Chan Chan,La Libertad,,,,Auto
V2935,Alemania,,O,Valle del Colca,Arequipa,2025-01-03,1,4240.15,Avión
V2936,Brasil,,F,Cusco Ciudad,Cusco,NA,8,,
V2937,Argentina,,,Lago Titicaca,Puno,,5,1913.95,Auto
V2938,Ecuador,,M,Lago Titicaca,Puno,,3,,Avión
V2939,Brasil,35,,Chan Chan,La Libertad,2025-09-12,,,NA
V2940,Perú,60,M,Chan Chan,La Libertad,NA,,1347.03,NA
V2941,México,,M,Chan Chan,La Libertad,,,,Barco
V2942,México,73,F,Huacachina,Ica,,14,,Avión
V2943,México,,F,Chan Chan,La Libertad,,2,2622.44,Auto
V2944,Brasil,,M,Chan Chan,La Libertad,2024-06-05,7,,
V2945,Brasil,,,Chan Chan,La Libertad,NA,,,Auto
V2946,Perú,59,,Valle del Colca,Arequipa,2025-02-15,5,,Barco
V2947,Perú,,F,Miraflores,Lima,2025-03-23,,3644.97,Barco
V2948,México,25,,Huacachina,Ica,,5,,Avión
V2949,Perú,,F,Chan Chan,La Libertad,NA,4,,Auto
V2950,Perú,32,,Valle del Colca,Arequipa,2024-03-10,2,,Barco
V2951,México,,,Cusco Ciudad,Cusco,,,,Avión
V2952,Perú,68,,Valle del Colca,Arequipa,2024-04-03,,,Auto
V2953,México,42,,Machu Picchu,Cusco,,,4827.22,Barco
V2954,México,,O,Centro Histórico,Lima,2025-10-01,5,,Barco
V2955,Colombia,65,,Valle del Colca,Arequipa,2025-12-16,5,,Avión
V2956,México,,O,Iquitos,Loreto,,10,4634.38,NA
V2956,México,,O,Iquitos,Loreto,,10,4634.38,NA
V2957,Perú,,,Centro Histórico,Lima,2025-11-10,,,Auto
V2958,Perú,,,Machu Picchu,Cusco,2024-04-28,,,Avión
V2959,Perú,31,M,Lago Titicaca,Puno,2025-10-04,3,4494.05,Avión
V2960,Perú,46,F,Centro Histórico,Lima,NA,2,3290.52,Bus
V2961,Colombia,,,Valle del Colca,Arequipa,NA,,,Barco
V2961,Colombia,,,Valle del Colca,Arequipa,NA,,,Barco
V2962,Colombia,,F,Chan Chan,La Libertad,2024-10-17,2,,Avión
V2963,USA,,,Iquitos,Loreto,NA,,784.06,Tren
V2964,Bolivia,,F,Lago Titicaca,Puno,NA,,,Bus
V2965,Perú,47,M,Valle del Colca,Arequipa,,11,4545.72,Avión
V2965,Perú,47,M,Valle del Colca,Arequipa,,11,4545.72,Avión
V2966,Perú,47,,Chan Chan,La Libertad,2024-06-27,,,NA
V2967,Perú,,,Huacachina,Ica,,,,Bus
V2968,Colombia,,,Huacachina,Ica,NA,,2543.84,Tren
V2969,España,,F,Chan Chan,La Libertad,NA,,3501.05,Bus
V2970,México,42,,Iquitos,Loreto,2025-05-19,,2412.28,NA
V2971,Argentina,,M,Chan Chan,La Libertad,,,,Tren
V2972,Brasil,27,M,Centro Histórico,Lima,NA,13,4355.35,
V2973,Argentina,24,F,Miraflores,Lima,NA,12,1627.96,Avión
V2974,Perú,27,M,Chan Chan,La Libertad,NA,,702.7,Auto
V2975,Chile,,M,Chan Chan,La Libertad,2025-12-24,,295.92,NA
V2976,Chile,28,,Huacachina,Ica,NA,,,
V2977,México,39,,Valle del Colca,Arequipa,2024-02-06,,,NA
V2978,Alemania,,O,Centro Histórico,Lima,,9,,NA
V2979,Bolivia,67,,Valle del Colca,Arequipa,2025-02-21,4,,
V2980,Colombia,,M,Lago Titicaca,Puno,2025-01-27,,,Auto
V2981,Perú,,M,Cusco Ciudad,Cusco,NA,9,,
V2982,México,,,Huacachina,Ica,2025-06-20,,4172.29,Barco
V2983,España,68,M,Machu Picchu,Cusco,,1,3767.55,NA
V2984,Colombia,,,Centro Histórico,Lima,NA,,,Barco
V2985,Chile,,,Valle del Colca,Arequipa,NA,10,,Avión
V2986,Perú,,F,Chan Chan,La Libertad,2024-08-28,,1306.55,Bus
V2987,Chile,,F,Iquitos,Loreto,2024-01-11,9,3656.52,Barco
V2988,España,70,O,Iquitos,Loreto,NA,12,,NA
V2989,México,,F,Lago Titicaca,Puno,NA,7,743.95,Avión
V2990,Francia,,M,Valle del Colca,Arequipa,2024-12-11,6,1958.86,
V2991,México,,F,Chan Chan,La Libertad,2024-10-13,,,
V2992,Perú,,,Iquitos,Loreto,NA,2,,Barco
V2993,México,,M,Chan Chan,La Libertad,2025-08-24,7,,Bus
V2994,Perú,,M,Miraflores,Lima,2025-10-10,,4542.34,Bus
V2995,Colombia,,F,Huacachina,Ica,2024-05-27,,1633.06,Tren
V2996,Colombia,,F,Iquitos,Loreto,2025-07-10,9,,Avión
V2997,Perú,,,Iquitos,Loreto,,,,NA
V2998,Perú,20,,Iquitos,Loreto,2025-03-17,,2381.63,NA
V2999,Bolivia,45,O,Cusco Ciudad,Cusco,NA,,4609.97,NA
V3000,Perú,32,,Lago Titicaca,Puno,NA,1,,NA
