id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2805,Colombia,,M,Lago Titicaca,Puno,NA,10,1428.97,Tren
V2806,Perú,,M,Iquitos,Loreto,NA,,761.3,NA
V2807,Bolivia,,O,Huacachina,Ica,,2,,Avión
V2808,Colombia,,F,Miraflores,Lima,2025-05-02,9,,
V2809,México,,O,Lago Titicaca,Puno,2024-12-09,,1537.29,Barco
V2810,México,36,,Huacachina,Ica,2024-03-25,14,876.46,
V2811,Perú,,,Lago Titicaca,Puno,2025-05-08,13,1948.84,Barco
V2812,México,36,F,Miraflores,Lima,,4,,Barco
V2813,Perú,,O,Iquitos,Loreto,2024-04-22,,1059.3,Tren
V2814,Ecuador,,,Lago Titicaca,Puno,NA,,,Auto
V2815,Perú,,,Lago Titicaca,Puno,2025-09-25,13,,Bus
V2816,Argentina,,,Iquitos,Loreto,,9,3136.47,Auto
V2817,Colombia,,,Lago Titicaca,Puno,NA,,,Avión
V2818,Perú,24,,Iquitos,Loreto,,,,
V2819,Brasil,59,,Miraflores,Lima,,2,,Auto
V2820,Colombia,,,Cusco Ciudad,Cusco,2024-01-22,,2287.63,Avión
V2821,Ecuador,46,,Machu Picchu,Cusco,2025-07-24,,2583.85,Barco
V2822,México,71,F,Chan Chan,La Libertad,2025-06-11,,337.02,Barco
V2823,Chile,,,Machu Picchu,Cusco,2025-04-14,12,4837.31,Bus
V2824,Francia,,O,Lago Titicaca,Puno,,,2529.68,Bus
V2825,USA,,O,Lago Titicaca,Puno,2025-01-23,,,Auto
V2826,Perú,,,Lago Titicaca,Puno,,1,,Avión
V2827,Colombia,59,M,Valle del Colca,Arequipa,NA,3,4121.59,Tren
V2828,Perú,,O,Iquitos,Loreto,NA,1,139.07,Barco
V2829,Bolivia,71,,Lago Titicaca,Puno,2025-02-24,3,,Tren
V2830,Perú,,F,Valle del Colca,Arequipa,NA,1,,
V2831,México,66,F,Lago Titicaca,Puno,NA,,,
V2832,USA,,M,Centro Histórico,Lima,,5,,Bus
V2833,Perú,57,M,Huacachina,Ica,2025-01-06,6,,Auto
V2834,Perú,24,F,Cusco Ciudad,Cusco,2024-11-06,3,2730.21,Tren
V2835,España,15,M,Iquitos,Loreto,NA,2,1136.65,Avión
V2836,México,,M,Iquitos,Loreto,NA,,3107.24,Bus
V2837,Francia,,,Miraflores,Lima,,2,2688.92,NA
V2838,Bolivia,,,Chan Chan,La Libertad,2024-09-09,5,710.62,NA
V2839,México,58,,Lago Titicaca,Puno,,4,,Avión
V2840,México,75,F,Huacachina,Ica,2025-07-26,,,NA
V2841,Bolivia,,,Chan Chan,La Libertad,2025-06-30,11,,Barco
V2842,Chile,56,F,Centro Histórico,Lima,,9,2288.48,Bus
V2843,Colombia,,O,Iquitos,Loreto,,,,
V2844,Perú,,F,Valle del Colca,Arequipa,,,3527.43,Bus
V2845,USA,,M,Machu Picchu,Cusco,,7,4163.2,Barco
V2846,Perú,,O,Huacachina,Ica,,9,,Barco
V2847,Colombia,,,Chan Chan,La Libertad,,10,,Bus
V2848,Perú,,F,Valle del Colca,Arequipa,,4,,Bus
V2849,Francia,58,,Chan Chan,La Libertad,NA,4,1026.65,Avión
V2850,Ecuador,,M,Cusco Ciudad,Cusco,2025-05-25,,,Bus
V2851,Argentina,,F,Huacachina,Ica,NA,13,758.55,Bus
V2852,Colombia,,M,Chan Chan,La Libertad,2024-02-16,,4026.38,Tren
V2853,Perú,57,F,Huacachina,Ica,2024-03-16,14,1899.05,
V2854,Colombia,,,Valle del Colca,Arequipa,NA,14,1538.43,Tren
V2855,España,,M,Miraflores,Lima,,,,Auto
V2856,Chile,,,Machu Picchu,Cusco,,12,,Tren
V2857,España,,,Valle del Colca,Arequipa,NA,11,1910.19,NA
V2858,México,20,F,Huacachina,Ica,,,,Barco
V2859,Colombia,,,Valle del Colca,Arequipa,,,2953.26,Avión
V2860,Colombia,,O,Valle del Colca,Arequipa,2024-06-19,3,,Barco
V2861,Colombia,41,F,Chan Chan,La Libertad,NA,,,Avión
V2862,USA,,F,Chan Chan,La Libertad,,5,866.52,
V2863,México,,,Chan Chan,La Libertad,2024-12-14,,,Bus
V2864,Perú,,,Cusco Ciudad,Cusco,2024-12-11,,,Tren
V2865,España,,F,Centro Histórico,Lima,,12,,Auto
V2866,México,,,Chan Chan,La Libertad,2024-12-17,,3116.7,NA
V2867,Perú,,O,Lago Titicaca,Puno,NA,,4239.39,Tren
V2868,Argentina,25,,Iquitos,Loreto,2024-07-16,,,Auto
V2869,Argentina,,M,Iquitos,Loreto,,10,,Bus
V2870,Alemania,44,,Chan Chan,La Libertad,2025-01-19,9,,Avión
V2871,Argentina,,O,Miraflores,Lima,,11,2078.96,Bus
V2872,Perú,48,M,Lago Titicaca,Puno,,2,,Tren
V2873,España,31,O,Huacachina,Ica,,,,Tren
V2874,Perú,,,Chan Chan,La Libertad,NA,,1894.79,Tren
V2875,Brasil,33,O,Machu Picchu,Cusco,,,,Auto
V2876,Perú,47,M,Lago Titicaca,Puno,NA,,3523.19,Barco
V2877,México,29,F,Iquitos,Loreto,2025-11-04,9,,
V2878,Bolivia,,O,Chan Chan,La Libertad,,,2797.22,Auto
V2879,Perú,,M,Machu Picchu,Cusco,NA,4,,Bus
V2880,Brasil,74,F,Huacachina,Ica,NA,,1979.04,Tren
V2881,México,,,Centro Histórico,Lima,2024-01-22,10,2093.84,Tren
V2882,México,47,F,Valle del Colca,Arequipa,,11,,
V2883,Perú,,,Cusco Ciudad,Cusco,NA,2,,NA
V2884,Perú,58,M,Valle del Colca,Arequipa,NA,,2795.28,
V2885,Perú,,,Huacachina,Ica,,13,,NA
V2886,México,43,O,Iquitos,Loreto,2024-03-20,1,,
V2887,Colombia,74,,Lago Titicaca,Puno,NA,,3856.17,Tren
V2888,Argentina,30,O,Lago Titicaca,Puno,,14,3192.07,NA
V2889,Argentina,,O,Iquitos,Loreto,NA,7,3155.0,Auto
V2890,Argentina,31,M,Huacachina,Ica,2025-01-28,2,3965.36,Auto
V2891,Perú,,F,Iquitos,Loreto,2025-09-11,6,703.35,NA
V2892,Argentina,,O,Valle del Colca,Arequipa,2024-03-21,6,,Auto
V2893,Francia,,O,Lago Titicaca,Puno,2024-07-08,14,,Tren
V2894,Perú,54,F,Huacachina,Ica,NA,,601.8,NA
V2895,España,,,Huacachina,Ica,2024-03-28,6,,
V2896,Chile,,M,Iquitos,Loreto,,3,1072.36,NA
V2897,Perú,,F,Lago Titicaca,Puno,,2,,Auto
V2898,USA,65,,Iquitos,Loreto,NA,,,Avión
V2899,Perú,,M,Cusco Ciudad,Cusco,2024-05-23,,,Bus
V2900,Perú,27,O,Machu Picchu,Cusco,2025-05-31,10,,Bus
V2901,Chile,,O,Valle del Colca,Arequipa,2024-04-28,8,633.03,Avión
V2902,Argentina,57,M,Miraflores,Lima,,,3242.35,Auto
V2903,Argentina,,O,Iquitos,Loreto,,3,3015.0,NA
V2904,Colombia,20,M,Valle del Colca,Arequipa,2024-11-07,,,Bus
V2905,Colombia,26,,Chan Chan,La Libertad,NA,12,,Tren
V2906,Ecuador,,,Centro Histórico,Lima,,13,,Barco
V2907,México,19,,Valle del Colca,Arequipa,,,,Avión
V2908,Perú,,M,Iquitos,Loreto,,14,,Barco
V2909,Argentina,,,Iquitos,Loreto,2025-08-12,1,,Tren
V2910,Argentina,,M,Huacachina,Ica,,3,2198.72,Bus
V2911,México,28,O,Iquitos,Loreto,,9,,Auto
V2912,Perú,,,Cusco Ciudad,Cusco,2025-09-11,10,4019.11,Auto
V2913,España,,F,Machu Picchu,Cusco,2024-08-03,,939.63,Auto
V2914,Francia,,F,Lago Titicaca,Puno,2024-02-11,,,NA
V2915,Perú,,,Miraflores,Lima,NA,,,Tren
V2916,Chile,,M,Iquitos,Loreto,,7,,Tren
V2917,Perú,,M,Valle del Colca,Arequipa,,14,,
V2918,Perú,,M,Iquitos,Loreto,2024-01-17,,2190.68,Tren
V2919,Colombia,,F,Huacachina,Ica,NA,11,,Barco
V2920,Colombia,71,F,Huacachina,Ica,NA,,,Tren
V2921,Perú,68,F,Huacachina,Ica,NA,9,2444.39,Barco
V2922,Perú,,,Huacachina,Ica,NA,7,,Avión
V2923,Chile,,O,Miraflores,Lima,2025-04-16,13,53.53,Tren
V2924,México,,,Miraflores,Lima,,,,
V2925,Colombia,,,Machu Picchu,Cusco,2025-06-19,,,Tren
V2926,Argentina,,,Chan Chan,La Libertad,NA,,4803.82,Bus
V2927,Brasil,,F,Valle del Colca,Arequipa,,8,2155.76,Auto
V2928,Brasil,,M,Valle del Colca,Arequipa,NA,11,,NA
V2929,México,57,,Huacachina,Ica,2024-04-25,,3673.73,Avión
V2930,Perú,44,,Valle del Colca,Arequipa,,,,Avión
V2931,Perú,68,,Lago Titicaca,Puno,NA,1,,
V2932,México,,F,Valle del Colca,Arequipa,2025-05-07,12,,Barco
V2933,Argentina,,,Valle del Colca,Arequipa,2024-02-25,6,223.81,Bus
V2934,Ecuador,,,Chan Chan,La Libertad,,10,,Tren
V2935,Argentina,23,,Huacachina,Ica,,7,597.27,Bus
V2936,Perú,,,Lago Titicaca,Puno,NA,,,
V2937,USA,45,M,Lago Titicaca,Puno,NA,,2287.0,
V2938,Colombia,,M,Huacachina,Ica,,1,2071.24,Bus
V2939,México,70,,Chan Chan,La Libertad,NA,3,4402.29,Tren
V2940,Argentina,51,M,Lago Titicaca,Puno,NA,,4726.08,Barco
V2941,Perú,,M,Valle del Colca,Arequipa,NA,9,,
V2942,Perú,,,Machu Picchu,Cusco,2024-03-20,,1316.91,
V2943,Perú,,F,Iquitos,Loreto,2024-05-07,11,1755.54,Bus
V2944,Brasil,,,Huacachina,Ica,NA,,,Tren
V2945,Perú,35,M,Valle del Colca,Arequipa,2024-08-14,11,,NA
V2946,Brasil,28,O,Cusco Ciudad,Cusco,,,,Barco
V2947,USA,27,F,Huacachina,Ica,2024-05-08,5,690.18,Bus
V2948,Chile,,M,Chan Chan,La Libertad,NA,8,,
V2949,Chile,69,M,Valle del Colca,Arequipa,,14,4813.02,NA
V2950,Perú,,,Valle del Colca,Arequipa,,14,4545.53,Bus
V2951,Brasil,,O,Lago Titicaca,Puno,2024-05-22,8,,Avión
V2952,USA,,F,Cusco Ciudad,Cusco,,8,4417.8,Auto
V2953,Perú,,M,Valle del Colca,Arequipa,2025-05-21,5,717.71,Barco
V2954,Perú,,M,Machu Picchu,Cusco,2025-01-20,,,
V2955,Perú,,F,Miraflores,Lima,NA,11,,Avión
V2956,USA,,O,Machu Picchu,Cusco,2025-09-02,,3781.32,
V2957,México,,,Centro Histórico,Lima,,13,4572.65,Avión
V2958,Chile,,F,Huacachina,Ica,2025-06-03,,2218.55,NA
V2959,Perú,,M,Cusco Ciudad,Cusco,NA,,3372.43,
V2960,Perú,,,Huacachina,Ica,,,,Barco
V2961,Perú,,,Machu Picchu,Cusco,,,,Auto
V2962,Colombia,58,,Valle del Colca,Arequipa,NA,10,,Barco
V2963,USA,,,Chan Chan,La Libertad,,1,,NA
V2964,Bolivia,,M,Iquitos,Loreto,2025-05-10,12,2967.09,NA
V2965,Colombia,,O,Huacachina,Ica,2024-06-08,,2558.57,Bus
V2966,México,36,F,Miraflores,Lima,NA,,,Auto
V2967,Perú,,,Huacachina,Ica,,11,,Tren
V2968,Chile,36,O,Centro Histórico,Lima,2025-01-19,,,NA
V2969,Perú,,,Cusco Ciudad,Cusco,2025-02-02,14,,Avión
V2970,México,36,O,Iquitos,Loreto,,,3295.79,NA
V2971,México,,,Huacachina,Ica,NA,11,,
V2972,Argentina,48,O,Chan Chan,La Libertad,2025-03-11,8,3925.88,Auto
V2973,Perú,40,O,Huacachina,Ica,,10,4107.58,
V2974,Colombia,,O,Iquitos,Loreto,2024-02-24,,,Tren
V2975,Perú,39,F,Cusco Ciudad,Cusco,2024-01-28,4,4082.09,Bus
V2976,México,19,,Lago Titicaca,Puno,2025-03-24,,,Auto
V2977,Brasil,,F,Valle del Colca,Arequipa,NA,,3600.98,Tren
V2978,Perú,,M,Lago Titicaca,Puno,,14,,Bus
V2979,México,48,O,Iquitos,Loreto,NA,7,,NA
V2980,Chile,32,M,Huacachina,Ica,,,,Tren
V2981,Perú,35,,Lago Titicaca,Puno,NA,,2043.01,Auto
V2982,Brasil,,,Iquitos,Loreto,,,293.46,Barco
V2983,Chile,,M,Chan Chan,La Libertad,,1,,NA
V2984,Colombia,,M,Cusco Ciudad,Cusco,2024-10-31,,,Avión
V2985,Colombia,,F,Valle del Colca,Arequipa,2024-05-16,,2855.83,Avión
V2986,Perú,36,,Valle del Colca,Arequipa,,,4707.82,Tren
V2987,Argentina,,M,Centro Histórico,Lima,2025-12-22,10,,Avión
V2988,México,15,M,Chan Chan,La Libertad,NA,,,Barco
V2989,Bolivia,,,Valle del Colca,Arequipa,2024-08-07,,475.23,Auto
V2990,México,,F,Huacachina,Ica,,,4727.4,Bus
V2991,Brasil,,M,Huacachina,Ica,2024-11-18,5,,Avión
V2992,Perú,,,Centro Histórico,Lima,NA,9,452.66,Bus
V2993,México,71,O,Lago Titicaca,Puno,,,,Avión
V2994,Argentina,,O,Huacachina,Ica,,,1826.92,Barco
V2995,Alemania,24,O,Huacachina,Ica,2025-02-23,1,,Bus
V2996,Perú,,O,Huacachina,Ica,NA,,,Tren
V2997,México,,,Chan Chan,La Libertad,NA,,3136.4,Tren
V2998,Bolivia,,F,Valle del Colca,Arequipa,2024-02-24,,,Bus
V2999,Chile,,,Huacachina,Ica,NA,12,3081.04,
V3000,Perú,56,O,Miraflores,Lima,,8,1432.7,
